# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
ip-10-8-14-181;2;2012-03-08 03:38:16 UTC;-1;0.10;0.00;0.00;4.14;0.10;95.66
ip-10-8-14-181;2;2012-03-08 03:38:16 UTC;0;0.00;0.00;0.00;20.20;0.00;79.80
ip-10-8-14-181;2;2012-03-08 03:38:16 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:16 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:16 UTC;3;0.50;0.00;0.00;0.00;0.00;99.50
ip-10-8-14-181;2;2012-03-08 03:38:17 UTC;-1;0.00;0.00;0.17;8.19;0.00;91.64
ip-10-8-14-181;2;2012-03-08 03:38:17 UTC;0;0.00;0.00;0.00;24.75;0.00;75.25
ip-10-8-14-181;2;2012-03-08 03:38:17 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:17 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:38:17 UTC;3;0.00;0.00;0.50;0.00;0.00;99.50
ip-10-8-14-181;2;2012-03-08 03:38:18 UTC;-1;0.00;0.00;0.00;4.31;0.00;95.69
ip-10-8-14-181;2;2012-03-08 03:38:18 UTC;0;0.00;0.00;0.00;22.96;0.00;77.04
ip-10-8-14-181;2;2012-03-08 03:38:18 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:18 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:18 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:19 UTC;-1;0.00;0.00;0.00;6.27;0.00;93.73
ip-10-8-14-181;2;2012-03-08 03:38:19 UTC;0;0.00;0.00;0.00;24.00;0.00;76.00
ip-10-8-14-181;2;2012-03-08 03:38:19 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:19 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:19 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:20 UTC;-1;0.00;0.00;0.12;6.01;0.00;93.87
ip-10-8-14-181;2;2012-03-08 03:38:20 UTC;0;0.00;0.00;0.00;24.87;0.00;75.13
ip-10-8-14-181;2;2012-03-08 03:38:20 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:20 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:20 UTC;3;0.00;0.00;0.50;0.00;0.00;99.50
ip-10-8-14-181;2;2012-03-08 03:38:21 UTC;-1;0.00;0.00;0.00;8.89;0.00;91.11
ip-10-8-14-181;2;2012-03-08 03:38:21 UTC;0;0.00;0.00;0.00;27.27;0.00;72.73
ip-10-8-14-181;2;2012-03-08 03:38:21 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:21 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:38:21 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:22 UTC;-1;0.00;0.00;0.11;5.16;0.00;94.73
ip-10-8-14-181;2;2012-03-08 03:38:22 UTC;0;0.00;0.00;0.00;24.62;0.00;75.38
ip-10-8-14-181;2;2012-03-08 03:38:22 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:22 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:22 UTC;3;0.00;0.00;0.50;0.00;0.00;99.50
ip-10-8-14-181;2;2012-03-08 03:38:23 UTC;-1;0.00;0.00;0.00;5.84;0.00;94.16
ip-10-8-14-181;2;2012-03-08 03:38:23 UTC;0;0.00;0.00;0.00;20.20;0.00;79.80
ip-10-8-14-181;2;2012-03-08 03:38:23 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:23 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:23 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:24 UTC;-1;0.00;0.00;0.00;5.31;0.00;94.69
ip-10-8-14-181;2;2012-03-08 03:38:24 UTC;0;0.00;0.00;0.51;25.25;0.00;74.24
ip-10-8-14-181;2;2012-03-08 03:38:24 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:24 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:24 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:25 UTC;-1;0.00;0.00;0.17;9.70;0.00;90.13
ip-10-8-14-181;2;2012-03-08 03:38:25 UTC;0;0.00;0.00;0.00;29.29;0.00;70.71
ip-10-8-14-181;2;2012-03-08 03:38:25 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:25 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:38:25 UTC;3;0.00;0.00;0.50;0.00;0.00;99.50
ip-10-8-14-181;2;2012-03-08 03:38:26 UTC;-1;0.00;0.00;0.00;4.34;0.00;95.66
ip-10-8-14-181;2;2012-03-08 03:38:26 UTC;0;0.00;0.00;0.00;22.22;0.00;77.78
ip-10-8-14-181;2;2012-03-08 03:38:26 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:26 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:26 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:27 UTC;-1;0.00;0.00;0.00;8.71;0.00;91.29
ip-10-8-14-181;2;2012-03-08 03:38:27 UTC;0;0.00;0.00;0.00;26.26;0.00;73.74
ip-10-8-14-181;2;2012-03-08 03:38:27 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:27 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:38:27 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:28 UTC;-1;0.00;0.00;0.10;4.71;0.00;95.19
ip-10-8-14-181;2;2012-03-08 03:38:28 UTC;0;0.00;0.00;0.00;23.86;0.00;76.14
ip-10-8-14-181;2;2012-03-08 03:38:28 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:28 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:28 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:29 UTC;-1;0.13;0.00;0.00;6.41;0.00;93.46
ip-10-8-14-181;2;2012-03-08 03:38:29 UTC;0;0.00;0.00;0.00;24.75;0.00;75.25
ip-10-8-14-181;2;2012-03-08 03:38:29 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:29 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:29 UTC;3;0.00;0.00;0.50;0.00;0.00;99.50
ip-10-8-14-181;2;2012-03-08 03:38:30 UTC;-1;0.00;0.00;0.00;6.61;0.00;93.39
ip-10-8-14-181;2;2012-03-08 03:38:30 UTC;0;0.00;0.00;0.00;27.78;0.00;72.22
ip-10-8-14-181;2;2012-03-08 03:38:30 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:30 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:30 UTC;3;0.50;0.00;0.00;0.00;0.00;99.50
ip-10-8-14-181;2;2012-03-08 03:38:31 UTC;-1;0.00;0.00;0.00;8.22;0.00;91.78
ip-10-8-14-181;2;2012-03-08 03:38:31 UTC;0;0.00;0.00;0.00;24.75;0.00;75.25
ip-10-8-14-181;2;2012-03-08 03:38:31 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:31 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:38:31 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:32 UTC;-1;0.00;0.00;0.11;4.54;0.00;95.35
ip-10-8-14-181;2;2012-03-08 03:38:32 UTC;0;0.00;0.00;0.00;21.83;0.00;78.17
ip-10-8-14-181;2;2012-03-08 03:38:32 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:32 UTC;2;0.00;0.00;0.28;0.00;0.00;99.72
ip-10-8-14-181;2;2012-03-08 03:38:32 UTC;3;0.00;0.00;0.50;0.00;0.00;99.50
ip-10-8-14-181;2;2012-03-08 03:38:33 UTC;-1;0.00;0.00;0.00;8.86;0.00;91.14
ip-10-8-14-181;2;2012-03-08 03:38:33 UTC;0;0.00;0.00;0.00;26.77;0.00;73.23
ip-10-8-14-181;2;2012-03-08 03:38:33 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:33 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:38:33 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:34 UTC;-1;0.00;0.00;0.10;4.84;0.00;95.06
ip-10-8-14-181;2;2012-03-08 03:38:34 UTC;0;0.00;0.00;0.00;25.13;0.00;74.87
ip-10-8-14-181;2;2012-03-08 03:38:34 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:34 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:34 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:35 UTC;-1;0.00;0.00;0.00;9.87;0.00;90.13
ip-10-8-14-181;2;2012-03-08 03:38:35 UTC;0;0.00;0.00;0.00;29.44;0.00;70.56
ip-10-8-14-181;2;2012-03-08 03:38:35 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:35 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:38:35 UTC;3;0.00;0.00;0.50;0.00;0.00;99.50
ip-10-8-14-181;2;2012-03-08 03:38:36 UTC;-1;0.00;0.00;0.10;5.13;0.00;94.77
ip-10-8-14-181;2;2012-03-08 03:38:36 UTC;0;0.00;0.00;0.00;26.77;0.00;73.23
ip-10-8-14-181;2;2012-03-08 03:38:36 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:36 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:36 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:37 UTC;-1;0.00;0.00;0.00;7.37;0.00;92.63
ip-10-8-14-181;2;2012-03-08 03:38:37 UTC;0;0.00;0.00;0.00;22.22;0.00;77.78
ip-10-8-14-181;2;2012-03-08 03:38:37 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:37 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:38:37 UTC;3;0.00;0.00;0.50;0.00;0.00;99.50
ip-10-8-14-181;2;2012-03-08 03:38:38 UTC;-1;0.00;0.00;0.00;19.22;0.00;80.78
ip-10-8-14-181;2;2012-03-08 03:38:38 UTC;0;0.00;0.00;0.00;21.72;0.00;78.28
ip-10-8-14-181;2;2012-03-08 03:38:38 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:38 UTC;2;0.00;0.00;0.00;39.71;0.00;60.29
ip-10-8-14-181;2;2012-03-08 03:38:38 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:39 UTC;-1;0.00;0.00;0.12;5.88;0.00;94.00
ip-10-8-14-181;2;2012-03-08 03:38:39 UTC;0;0.00;0.00;0.00;24.24;0.00;75.76
ip-10-8-14-181;2;2012-03-08 03:38:39 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:39 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:39 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:40 UTC;-1;0.00;0.00;0.00;6.54;0.13;93.33
ip-10-8-14-181;2;2012-03-08 03:38:40 UTC;0;0.00;0.00;0.00;25.89;0.51;73.60
ip-10-8-14-181;2;2012-03-08 03:38:40 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:40 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:40 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:41 UTC;-1;0.00;0.00;0.00;8.35;0.00;91.65
ip-10-8-14-181;2;2012-03-08 03:38:41 UTC;0;0.00;0.00;0.00;25.00;0.00;75.00
ip-10-8-14-181;2;2012-03-08 03:38:41 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:41 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:38:41 UTC;3;0.00;0.00;0.50;0.00;0.00;99.50
ip-10-8-14-181;2;2012-03-08 03:38:42 UTC;-1;0.10;0.00;0.10;4.31;0.00;95.49
ip-10-8-14-181;2;2012-03-08 03:38:42 UTC;0;0.00;0.00;0.00;21.32;0.00;78.68
ip-10-8-14-181;2;2012-03-08 03:38:42 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:42 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:42 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:43 UTC;-1;0.00;0.00;0.00;5.83;0.00;94.17
ip-10-8-14-181;2;2012-03-08 03:38:43 UTC;0;0.00;0.00;0.00;20.60;0.00;79.40
ip-10-8-14-181;2;2012-03-08 03:38:43 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:43 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:43 UTC;3;0.50;0.00;0.00;0.00;0.00;99.50
ip-10-8-14-181;2;2012-03-08 03:38:44 UTC;-1;0.00;0.00;0.00;5.63;0.00;94.37
ip-10-8-14-181;2;2012-03-08 03:38:44 UTC;0;0.00;0.00;0.00;26.90;0.00;73.10
ip-10-8-14-181;2;2012-03-08 03:38:44 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:44 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:44 UTC;3;0.00;0.00;0.50;0.00;0.00;99.50
ip-10-8-14-181;2;2012-03-08 03:38:45 UTC;-1;0.00;0.00;0.15;7.94;0.00;91.91
ip-10-8-14-181;2;2012-03-08 03:38:45 UTC;0;0.00;0.00;0.00;26.26;0.00;73.74
ip-10-8-14-181;2;2012-03-08 03:38:45 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:45 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:45 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:46 UTC;-1;0.00;0.00;0.00;4.70;0.00;95.30
ip-10-8-14-181;2;2012-03-08 03:38:46 UTC;0;0.00;0.00;0.00;22.73;0.00;77.27
ip-10-8-14-181;2;2012-03-08 03:38:46 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:46 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:46 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:47 UTC;-1;0.00;0.00;0.00;8.53;0.00;91.47
ip-10-8-14-181;2;2012-03-08 03:38:47 UTC;0;0.00;0.00;0.00;25.76;0.00;74.24
ip-10-8-14-181;2;2012-03-08 03:38:47 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:47 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:38:47 UTC;3;0.00;0.00;0.50;0.00;0.00;99.50
ip-10-8-14-181;2;2012-03-08 03:38:48 UTC;-1;0.00;0.00;0.11;4.96;0.00;94.94
ip-10-8-14-181;2;2012-03-08 03:38:48 UTC;0;0.00;0.00;0.00;23.74;0.00;76.26
ip-10-8-14-181;2;2012-03-08 03:38:48 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:48 UTC;2;0.29;0.00;0.00;0.00;0.00;99.71
ip-10-8-14-181;2;2012-03-08 03:38:48 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:49 UTC;-1;0.00;0.00;0.00;5.16;0.00;94.84
ip-10-8-14-181;2;2012-03-08 03:38:49 UTC;0;0.00;0.00;0.00;21.21;0.00;78.79
ip-10-8-14-181;2;2012-03-08 03:38:49 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:49 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:49 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:50 UTC;-1;0.00;0.00;0.00;6.28;0.00;93.72
ip-10-8-14-181;2;2012-03-08 03:38:50 UTC;0;0.00;0.00;0.00;24.75;0.00;75.25
ip-10-8-14-181;2;2012-03-08 03:38:50 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:50 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:50 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:51 UTC;-1;0.00;0.00;0.17;8.35;0.00;91.49
ip-10-8-14-181;2;2012-03-08 03:38:51 UTC;0;0.00;0.00;0.00;25.25;0.00;74.75
ip-10-8-14-181;2;2012-03-08 03:38:51 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:51 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:38:51 UTC;3;0.00;0.00;0.50;0.00;0.00;99.50
ip-10-8-14-181;2;2012-03-08 03:38:52 UTC;-1;0.00;0.00;0.00;5.32;0.00;94.68
ip-10-8-14-181;2;2012-03-08 03:38:52 UTC;0;0.00;0.00;0.00;26.77;0.00;73.23
ip-10-8-14-181;2;2012-03-08 03:38:52 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:52 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:52 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:53 UTC;-1;0.00;0.00;0.17;7.04;0.00;92.80
ip-10-8-14-181;2;2012-03-08 03:38:53 UTC;0;0.00;0.00;0.00;21.32;0.00;78.68
ip-10-8-14-181;2;2012-03-08 03:38:53 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:53 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:38:53 UTC;3;0.00;0.00;0.50;0.00;0.00;99.50
ip-10-8-14-181;2;2012-03-08 03:38:54 UTC;-1;0.00;0.00;0.00;5.14;0.00;94.86
ip-10-8-14-181;2;2012-03-08 03:38:54 UTC;0;0.00;0.00;0.00;26.63;0.00;73.37
ip-10-8-14-181;2;2012-03-08 03:38:54 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:54 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:54 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:55 UTC;-1;0.00;0.00;0.00;8.19;0.00;91.81
ip-10-8-14-181;2;2012-03-08 03:38:55 UTC;0;0.00;0.00;0.00;24.75;0.00;75.25
ip-10-8-14-181;2;2012-03-08 03:38:55 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:55 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:38:55 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:56 UTC;-1;0.00;0.00;0.10;4.98;0.00;94.92
ip-10-8-14-181;2;2012-03-08 03:38:56 UTC;0;0.00;0.00;0.00;24.24;0.00;75.76
ip-10-8-14-181;2;2012-03-08 03:38:56 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:56 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:56 UTC;3;0.00;0.00;0.50;0.00;0.00;99.50
ip-10-8-14-181;2;2012-03-08 03:38:57 UTC;-1;0.00;0.00;0.00;8.85;0.00;91.15
ip-10-8-14-181;2;2012-03-08 03:38:57 UTC;0;0.00;0.00;0.00;26.63;0.00;73.37
ip-10-8-14-181;2;2012-03-08 03:38:57 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:57 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:38:57 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:58 UTC;-1;0.00;0.00;0.10;4.42;0.00;95.48
ip-10-8-14-181;2;2012-03-08 03:38:58 UTC;0;0.00;0.00;0.00;22.45;0.00;77.55
ip-10-8-14-181;2;2012-03-08 03:38:58 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:58 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:58 UTC;3;0.00;0.00;0.50;0.00;0.00;99.50
ip-10-8-14-181;2;2012-03-08 03:38:59 UTC;-1;0.00;0.00;0.00;6.13;0.00;93.87
ip-10-8-14-181;2;2012-03-08 03:38:59 UTC;0;0.00;0.00;0.00;24.75;0.00;75.25
ip-10-8-14-181;2;2012-03-08 03:38:59 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:59 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:38:59 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:39:00 UTC;-1;0.00;0.00;0.00;7.04;0.00;92.96
ip-10-8-14-181;2;2012-03-08 03:39:00 UTC;0;0.00;0.00;0.00;28.14;0.00;71.86
ip-10-8-14-181;2;2012-03-08 03:39:00 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:39:00 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:39:00 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:39:01 UTC;-1;0.00;0.00;0.17;7.37;0.00;92.46
ip-10-8-14-181;2;2012-03-08 03:39:01 UTC;0;0.00;0.00;0.00;22.22;0.00;77.78
ip-10-8-14-181;2;2012-03-08 03:39:01 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:39:01 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:39:01 UTC;3;0.00;0.00;0.50;0.00;0.00;99.50
ip-10-8-14-181;2;2012-03-08 03:39:02 UTC;-1;0.10;0.00;0.00;4.81;0.10;94.99
ip-10-8-14-181;2;2012-03-08 03:39:02 UTC;0;0.00;0.00;0.00;24.49;0.00;75.51
ip-10-8-14-181;2;2012-03-08 03:39:02 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:39:02 UTC;2;0.00;0.00;0.25;0.00;0.00;99.75
ip-10-8-14-181;2;2012-03-08 03:39:02 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:39:03 UTC;-1;0.00;0.00;0.00;7.69;0.00;92.31
ip-10-8-14-181;2;2012-03-08 03:39:03 UTC;0;0.00;0.00;0.00;23.12;0.00;76.88
ip-10-8-14-181;2;2012-03-08 03:39:03 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:39:03 UTC;2;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 03:39:03 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:39:04 UTC;-1;0.00;0.00;0.10;4.94;0.00;94.96
ip-10-8-14-181;2;2012-03-08 03:39:04 UTC;0;0.00;0.00;0.00;25.76;0.00;74.24
ip-10-8-14-181;2;2012-03-08 03:39:04 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:39:04 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:39:04 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 03:39:05 UTC;-1;0.00;0.00;0.00;9.56;0.00;90.44
ip-10-8-14-181;2;2012-03-08 03:39:05 UTC;0;0.00;0.00;0.00;28.79;0.00;71.21
ip-10-8-14-181;2;2012-03-08 03:39:05 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
