512, 1250, 1, 16384
1017, 1206, 1, 16384
1520, 1208, 1, 16384
2028, 1196, 1, 16384
2534, 1203, 1, 16384
3045, 1189, 1, 16384
3548, 1211, 1, 16384
4050, 1179, 1, 16384
4560, 1223, 1, 16384
5069, 1196, 1, 16384
5574, 1206, 1, 16384
6080, 1201, 1, 16384
6589, 1194, 1, 16384
7098, 944, 1, 16384
7600, 1466, 1, 16384
8107, 1201, 1, 16384
8619, 1187, 1, 16384
9120, 1213, 1, 16384
9629, 1196, 1, 16384
10151, 1164, 1, 16384
10654, 1243, 1, 16384
11166, 1156, 1, 16384
11669, 1243, 1, 16384
12174, 1206, 1, 16384
12680, 1201, 1, 16384
13190, 1194, 1, 16384
13694, 1208, 1, 16384
14196, 1179, 1, 16384
14709, 1218, 1, 16384
15216, 1199, 1, 16384
15720, 1206, 1, 16384
16227, 1201, 1, 16384
16739, 1187, 1, 16384
17240, 1216, 1, 16384
17750, 1194, 1, 16384
18256, 1203, 1, 16384
18760, 1206, 1, 16384
19271, 1189, 1, 16384
19777, 1203, 1, 16384
20284, 1199, 1, 16384
20788, 1208, 1, 16384
21295, 1199, 1, 16384
21809, 1185, 1, 16384
22320, 1221, 1, 16384
22841, 1169, 1, 16384
23347, 1235, 1, 16384
23849, 1179, 1, 16384
24350, 1216, 1, 16384
24863, 1153, 1, 16384
25374, 1254, 1, 16384
25932, 1089, 1, 16384
26432, 1312, 1, 16384
26940, 1104, 1, 16384
27440, 1312, 1, 16384
27942, 1181, 1, 16384
28445, 1211, 1, 16384
28948, 1208, 1, 16384
29459, 1189, 1, 16384
29961, 1213, 1, 16384
30468, 1199, 1, 16384
30974, 1203, 1, 16384
31480, 1201, 1, 16384
31987, 1201, 1, 16384
32494, 1201, 1, 16384
33001, 1199, 1, 16384
33509, 1199, 1, 16384
34015, 1201, 1, 16384
34520, 1203, 1, 16384
35027, 1201, 1, 16384
35534, 1201, 1, 16384
36040, 1201, 1, 16384
36550, 1194, 1, 16384
37056, 1203, 1, 16384
37560, 1206, 1, 16384
38070, 1194, 1, 16384
38575, 1206, 1, 16384
39080, 1203, 1, 16384
39587, 1201, 1, 16384
40097, 1192, 1, 16384
40600, 1208, 1, 16384
41100, 1184, 1, 16384
41614, 1216, 1, 16384
42132, 1173, 1, 16384
42633, 1213, 1, 16384
43134, 1216, 1, 16384
43640, 1201, 1, 16384
44157, 1147, 1, 16384
44667, 1254, 1, 16384
45170, 1176, 1, 16384
45680, 1223, 1, 16384
46189, 1196, 1, 16384
46694, 1206, 1, 16384
47204, 1163, 1, 16384
47710, 1233, 1, 16384
48214, 1208, 1, 16384
48720, 1201, 1, 16384
49227, 1201, 1, 16384
49740, 1187, 1, 16384
50248, 1196, 1, 16384
50753, 1203, 1, 16384
51254, 1216, 1, 16384
51760, 1201, 1, 16384
52267, 1201, 1, 16384
52774, 1201, 1, 16384
53282, 1199, 1, 16384
53787, 1203, 1, 16384
54294, 1201, 1, 16384
54807, 1185, 1, 16384
55314, 1199, 1, 16384
55821, 1201, 1, 16384
56334, 1216, 1, 16384
56848, 1182, 1, 16384
57348, 1216, 1, 16384
57907, 1060, 1, 16384
58415, 1357, 1, 16384
58927, 1095, 1, 16384
59435, 1293, 1, 16384
59952, 1021, 1, 16384
60460, 1385, 1, 16384
60970, 1194, 1, 16384
61480, 1223, 1, 16384
61994, 1185, 1, 16384
62497, 1208, 1, 16384
63001, 1208, 1, 16384
63507, 1201, 1, 16384
64014, 1201, 1, 16384
64520, 1201, 1, 16384
65031, 1192, 1, 16384
65535, 1206, 1, 16384
66040, 1203, 1, 16384
66549, 1196, 1, 16384
67055, 1201, 1, 16384
67560, 1203, 1, 16384
68069, 1196, 1, 16384
68580, 1189, 1, 16384
69080, 1216, 1, 16384
69581, 1181, 1, 16384
70094, 1218, 1, 16384
70595, 1181, 1, 16384
71103, 1199, 1, 16384
71619, 1211, 1, 16384
72120, 1213, 1, 16384
72630, 1194, 1, 16384
73139, 1163, 1, 16384
73640, 1248, 1, 16384
74156, 1180, 1, 16384
74667, 1223, 1, 16384
75188, 1136, 1, 16384
75697, 1259, 1, 16384
76200, 1208, 1, 16384
76708, 1199, 1, 16384
77214, 1203, 1, 16384
77720, 1201, 1, 16384
78227, 1201, 1, 16384
78734, 1201, 1, 16384
79240, 1201, 1, 16384
79753, 1187, 1, 16384
80259, 1201, 1, 16384
80760, 1213, 1, 16384
81271, 1192, 1, 16384
81774, 1211, 1, 16384
82280, 1201, 1, 16384
82788, 1196, 1, 16384
83294, 1203, 1, 16384
83800, 1201, 1, 16384
84313, 1185, 1, 16384
84814, 1216, 1, 16384
85323, 1194, 1, 16384
85831, 1196, 1, 16384
86340, 1196, 1, 16384
86856, 1180, 1, 16384
87360, 1238, 1, 16384
87862, 1149, 1, 16384
88374, 1252, 1, 16384
88905, 1086, 1, 16384
89416, 1315, 1, 16384
89916, 1152, 1, 16384
90428, 1250, 1, 16384
90941, 1062, 1, 16384
91454, 1343, 1, 16384
91964, 1192, 1, 16384
92467, 1211, 1, 16384
92974, 1201, 1, 16384
93480, 1201, 1, 16384
93981, 1184, 1, 16384
94494, 1218, 1, 16384
95000, 1201, 1, 16384
95507, 1201, 1, 16384
96014, 1201, 1, 16384
96520, 1201, 1, 16384
97032, 1189, 1, 16384
97534, 1213, 1, 16384
98040, 1201, 1, 16384
98552, 1189, 1, 16384
99054, 1213, 1, 16384
99560, 1201, 1, 16384
100068, 1199, 1, 16384
100574, 1203, 1, 16384
101074, 1184, 1, 16384
101577, 1211, 1, 16384
102080, 1208, 1, 16384
102588, 1199, 1, 16384
103094, 1203, 1, 16384
103600, 1201, 1, 16384
104107, 1201, 1, 16384
104615, 1199, 1, 16384
105120, 1203, 1, 16384
105627, 1201, 1, 16384
106135, 1199, 1, 16384
106640, 1203, 1, 16384
107155, 1182, 1, 16384
107657, 1211, 1, 16384
108172, 1182, 1, 16384
108672, 1216, 1, 16384
109174, 1211, 1, 16384
109682, 1199, 1, 16384
110187, 1203, 1, 16384
110689, 1179, 1, 16384
111214, 1160, 1, 16384
111720, 1264, 1, 16384
112228, 1199, 1, 16384
112735, 1199, 1, 16384
113240, 1203, 1, 16384
113752, 1189, 1, 16384
114257, 1203, 1, 16384
114760, 1211, 1, 16384
115261, 1184, 1, 16384
115774, 1218, 1, 16384
116280, 1201, 1, 16384
116787, 1201, 1, 16384
117298, 1189, 1, 16384
117800, 1213, 1, 16384
118312, 1189, 1, 16384
118814, 1211, 1, 16384
119320, 1201, 1, 16384
119827, 1201, 1, 16384
120333, 1201, 1, 16384
120855, 1166, 1, 16384
121360, 1235, 1, 16384
121895, 1108, 1, 16384
122400, 1299, 1, 16384
122928, 1092, 1, 16384
123440, 1312, 1, 16384
123963, 1042, 1, 16384
124467, 1365, 1, 16384
124984, 1178, 1, 16384
125497, 1216, 1, 16384
126006, 1194, 1, 16384
126509, 1208, 1, 16384
127019, 1194, 1, 16384
127520, 1216, 1, 16384
128030, 1194, 1, 16384
128540, 1194, 1, 16384
129040, 1216, 1, 16384
129547, 1199, 1, 16384
130054, 1201, 1, 16384
130560, 1201, 1, 16384
131068, 1199, 1, 16384
131574, 1201, 1, 16384
132080, 1201, 1, 16384
132590, 1194, 1, 16384
133095, 1203, 1, 16384
133600, 1203, 1, 16384
134107, 1201, 1, 16384
134618, 1189, 1, 16384
135120, 1213, 1, 16384
135630, 1194, 1, 16384
136139, 1194, 1, 16384
136646, 1199, 1, 16384
137167, 1169, 1, 16384
137672, 1238, 1, 16384
138185, 1185, 1, 16384
138695, 1223, 1, 16384
139200, 1206, 1, 16384
139707, 1201, 1, 16384
140214, 1201, 1, 16384
140720, 1201, 1, 16384
141230, 1194, 1, 16384
141734, 1208, 1, 16384
142245, 1189, 1, 16384
142747, 1213, 1, 16384
143258, 1189, 1, 16384
143760, 1211, 1, 16384
144270, 1194, 1, 16384
144774, 1208, 1, 16384
145280, 1201, 1, 16384
145787, 1201, 1, 16384
146294, 1201, 1, 16384
146800, 1201, 1, 16384
147307, 1201, 1, 16384
147821, 1182, 1, 16384
148343, 1197, 1, 16384
148854, 1189, 1, 16384
149360, 1233, 1, 16384
149874, 1153, 1, 16384
150380, 1235, 1, 16384
150921, 1123, 1, 16384
151427, 1299, 1, 16384
151942, 1089, 1, 16384
152454, 1312, 1, 16384
152956, 1083, 1, 16384
153468, 1315, 1, 16384
153968, 1152, 1, 16384
154480, 1250, 1, 16384
154989, 1196, 1, 16384
155499, 1194, 1, 16384
156007, 1199, 1, 16384
156507, 1216, 1, 16384
157017, 1192, 1, 16384
157520, 1208, 1, 16384
158029, 1196, 1, 16384
158538, 1194, 1, 16384
159040, 1211, 1, 16384
159547, 1201, 1, 16384
160061, 1182, 1, 16384
160574, 1218, 1, 16384
161080, 1201, 1, 16384
161593, 1187, 1, 16384
162104, 1189, 1, 16384
162619, 1211, 1, 16384
163120, 1216, 1, 16384
163622, 1181, 1, 16384
164153, 1175, 1, 16384
164654, 1248, 1, 16384
165160, 1201, 1, 16384
165667, 1201, 1, 16384
166170, 1147, 1, 16384
166680, 1254, 1, 16384
167188, 1199, 1, 16384
167694, 1203, 1, 16384
168200, 1201, 1, 16384
168707, 1201, 1, 16384
169219, 1189, 1, 16384
169720, 1213, 1, 16384
170227, 1201, 1, 16384
170734, 1201, 1, 16384
171240, 1201, 1, 16384
171747, 1201, 1, 16384
172254, 1201, 1, 16384
172760, 1201, 1, 16384
173269, 1196, 1, 16384
173778, 1196, 1, 16384
174280, 1211, 1, 16384
174789, 1196, 1, 16384
175294, 1203, 1, 16384
175794, 1184, 1, 16384
176310, 1211, 1, 16384
176818, 1196, 1, 16384
177320, 1213, 1, 16384
177827, 1201, 1, 16384
178338, 1189, 1, 16384
178846, 1196, 1, 16384
179349, 1211, 1, 16384
179869, 1169, 1, 16384
180375, 1235, 1, 16384
180878, 1145, 1, 16384
181390, 1250, 1, 16384
181918, 1092, 1, 16384
182427, 1322, 1, 16384
182943, 1085, 1, 16384
183458, 1307, 1, 16384
183958, 1120, 1, 16384
184469, 1286, 1, 16384
184975, 1013, 1, 16384
185480, 1394, 1, 16384
185993, 1187, 1, 16384
186494, 1216, 1, 16384
187005, 1189, 1, 16384
187508, 1208, 1, 16384
188016, 1196, 1, 16384
188520, 1208, 1, 16384
189028, 1196, 1, 16384
189534, 1203, 1, 16384
190040, 1201, 1, 16384
190549, 1196, 1, 16384
191058, 1196, 1, 16384
191560, 1211, 1, 16384
192067, 1201, 1, 16384
192574, 1201, 1, 16384
193080, 1201, 1, 16384
193587, 1201, 1, 16384
194097, 1192, 1, 16384
194600, 1208, 1, 16384
195107, 1201, 1, 16384
195619, 1189, 1, 16384
196129, 1192, 1, 16384
196635, 1203, 1, 16384
197147, 1218, 1, 16384
197656, 1196, 1, 16384
198160, 1174, 1, 16384
198667, 1233, 1, 16384
199176, 1196, 1, 16384
199680, 1206, 1, 16384
200187, 1201, 1, 16384
200696, 1196, 1, 16384
201203, 1199, 1, 16384
201710, 1199, 1, 16384
202214, 1208, 1, 16384
202720, 1201, 1, 16384
203228, 1199, 1, 16384
203734, 1201, 1, 16384
204246, 1187, 1, 16384
204750, 1206, 1, 16384
205254, 1208, 1, 16384
205760, 1201, 1, 16384
206267, 1201, 1, 16384
206774, 1201, 1, 16384
207280, 1201, 1, 16384
207787, 1201, 1, 16384
208294, 1201, 1, 16384
208800, 1201, 1, 16384
209313, 1187, 1, 16384
209819, 1201, 1, 16384
210320, 1213, 1, 16384
210831, 1192, 1, 16384
211334, 1211, 1, 16384
211834, 1184, 1, 16384
212339, 1203, 1, 16384
212840, 1213, 1, 16384
213348, 1199, 1, 16384
213886, 1132, 1, 16384
214387, 1277, 1, 16384
214942, 1066, 1, 16384
215454, 1346, 1, 16384
215954, 1056, 1, 16384
216467, 1341, 1, 16384
216980, 1187, 1, 16384
217480, 1216, 1, 16384
217988, 1199, 1, 16384
218494, 1203, 1, 16384
219000, 1201, 1, 16384
219510, 1194, 1, 16384
220021, 1189, 1, 16384
220529, 1199, 1, 16384
221040, 1221, 1, 16384
221553, 1187, 1, 16384
222059, 1203, 1, 16384
222560, 1213, 1, 16384
223073, 1187, 1, 16384
223574, 1216, 1, 16384
224080, 1201, 1, 16384
224590, 1194, 1, 16384
225098, 1196, 1, 16384
225602, 1208, 1, 16384
226108, 1203, 1, 16384
226619, 1189, 1, 16384
227120, 1213, 1, 16384
227627, 1201, 1, 16384
228134, 1201, 1, 16384
228642, 1196, 1, 16384
229151, 1194, 1, 16384
229654, 1211, 1, 16384
230160, 1201, 1, 16384
230669, 1196, 1, 16384
231176, 1169, 1, 16384
231680, 1238, 1, 16384
232187, 1201, 1, 16384
232694, 1201, 1, 16384
233204, 1192, 1, 16384
233711, 1201, 1, 16384
234214, 1208, 1, 16384
234729, 1180, 1, 16384
235240, 1223, 1, 16384
235751, 1192, 1, 16384
236254, 1211, 1, 16384
236760, 1201, 1, 16384
237262, 1181, 1, 16384
237774, 1221, 1, 16384
238280, 1201, 1, 16384
238790, 1194, 1, 16384
239294, 1208, 1, 16384
239800, 1201, 1, 16384
240313, 1187, 1, 16384
240814, 1216, 1, 16384
241320, 1201, 1, 16384
241831, 1192, 1, 16384
242335, 1206, 1, 16384
242840, 1203, 1, 16384
243347, 1201, 1, 16384
243864, 1176, 1, 16384
244377, 1216, 1, 16384
244891, 1153, 1, 16384
245400, 1257, 1, 16384
245919, 1081, 1, 16384
246427, 1322, 1, 16384
246937, 1068, 1, 16384
247440, 1335, 1, 16384
247961, 1262, 1, 16384
248467, 1201, 1, 16384
248979, 1187, 1, 16384
249481, 1213, 1, 16384
249986, 982, 1, 16384
250497, 1411, 1, 16384
251001, 1208, 1, 16384
251507, 1201, 1, 16384
252014, 1201, 1, 16384
252521, 1201, 1, 16384
253030, 1196, 1, 16384
253538, 1196, 1, 16384
254041, 1211, 1, 16384
254551, 1194, 1, 16384
255058, 1201, 1, 16384
255567, 1194, 1, 16384
256071, 1206, 1, 16384
256574, 1211, 1, 16384
257081, 1201, 1, 16384
257590, 1196, 1, 16384
258095, 1203, 1, 16384
258601, 1201, 1, 16384
259107, 1201, 1, 16384
259614, 1201, 1, 16384
260121, 1201, 1, 16384
260629, 1167, 1, 16384
261134, 1235, 1, 16384
261641, 1201, 1, 16384
262147, 1201, 1, 16384
262659, 1189, 1, 16384
263161, 1213, 1, 16384
263667, 1201, 1, 16384
264186, 1173, 1, 16384
264697, 1223, 1, 16384
265200, 1145, 1, 16384
265707, 1262, 1, 16384
266224, 1178, 1, 16384
266735, 1223, 1, 16384
267241, 1201, 1, 16384
267741, 1184, 1, 16384
268261, 1202, 1, 16384
268774, 1216, 1, 16384
269281, 1201, 1, 16384
269789, 1196, 1, 16384
270294, 1206, 1, 16384
270801, 1201, 1, 16384
271307, 1201, 1, 16384
271814, 1201, 1, 16384
272322, 1196, 1, 16384
272827, 1203, 1, 16384
273334, 1201, 1, 16384
273841, 1201, 1, 16384
274347, 1201, 1, 16384
274877, 1149, 1, 16384
275390, 1250, 1, 16384
275915, 1097, 1, 16384
276427, 1312, 1, 16384
276950, 1101, 1, 16384
277454, 1304, 1, 16384
277955, 1120, 1, 16384
278460, 1269, 1, 16384
278971, 1035, 1, 16384
279481, 1383, 1, 16384
279988, 1201, 1, 16384
280494, 1201, 1, 16384
281001, 1201, 1, 16384
281509, 1196, 1, 16384
282017, 1199, 1, 16384
282521, 1206, 1, 16384
283027, 1201, 1, 16384
283534, 1201, 1, 16384
284041, 1201, 1, 16384
284550, 1194, 1, 16384
285060, 1194, 1, 16384
285561, 1216, 1, 16384
286069, 1196, 1, 16384
286569, 1184, 1, 16384
287070, 1216, 1, 16384
287578, 1199, 1, 16384
288081, 1211, 1, 16384
288588, 1199, 1, 16384
289103, 1182, 1, 16384
289614, 1221, 1, 16384
290121, 1201, 1, 16384
290633, 1189, 1, 16384
291134, 1213, 1, 16384
291641, 1201, 1, 16384
292147, 1201, 1, 16384
292659, 1189, 1, 16384
293172, 1185, 1, 16384
293681, 1225, 1, 16384
294184, 1147, 1, 16384
294694, 1254, 1, 16384
295201, 1201, 1, 16384
295713, 1187, 1, 16384
296215, 1179, 1, 16384
296721, 1235, 1, 16384
297230, 1196, 1, 16384
297740, 1192, 1, 16384
298245, 1206, 1, 16384
298754, 1194, 1, 16384
299267, 1218, 1, 16384
299779, 1189, 1, 16384
