500, 64000, 0, 16384
1000, 64000, 0, 16384
1500, 64032, 0, 16384
2000, 62720, 0, 16384
2500, 65344, 0, 16384
3001, 64032, 0, 16384
3501, 64000, 0, 16384
4001, 64032, 0, 16384
4501, 64032, 0, 16384
5001, 64032, 0, 16384
5502, 64032, 0, 16384
6002, 62944, 0, 16384
6502, 65056, 0, 16384
7002, 64032, 0, 16384
7502, 64032, 0, 16384
8002, 64000, 0, 16384
8502, 64032, 0, 16384
9002, 64032, 0, 16384
9503, 64000, 0, 16384
10003, 64032, 0, 16384
10503, 64000, 0, 16384
11003, 64032, 0, 16384
11503, 64032, 0, 16384
12003, 64000, 0, 16384
