# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
ip-10-8-14-181;2;2012-03-08 22:13:00 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:01 UTC;-1;0.10;0.00;0.00;18.78;0.00;81.12
ip-10-8-14-181;2;2012-03-08 22:13:01 UTC;0;0.00;0.00;0.00;99.46;0.54;0.00
ip-10-8-14-181;2;2012-03-08 22:13:01 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:01 UTC;2;0.00;0.00;0.00;0.50;0.00;99.50
ip-10-8-14-181;2;2012-03-08 22:13:01 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:02 UTC;-1;0.00;0.00;0.17;31.69;0.17;67.97
ip-10-8-14-181;2;2012-03-08 22:13:02 UTC;0;0.00;0.00;0.54;99.46;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:02 UTC;1;0.00;0.00;0.00;0.50;0.00;99.50
ip-10-8-14-181;2;2012-03-08 22:13:02 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:02 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:03 UTC;-1;0.00;0.00;0.00;18.86;0.00;81.14
ip-10-8-14-181;2;2012-03-08 22:13:03 UTC;0;0.54;0.00;0.00;99.46;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:03 UTC;1;0.00;0.00;0.00;0.50;0.00;99.50
ip-10-8-14-181;2;2012-03-08 22:13:03 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:03 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:04 UTC;-1;0.00;0.00;0.16;30.00;0.16;69.68
ip-10-8-14-181;2;2012-03-08 22:13:04 UTC;0;0.00;0.00;0.00;99.47;0.53;0.00
ip-10-8-14-181;2;2012-03-08 22:13:04 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:04 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:04 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:05 UTC;-1;0.00;0.00;0.00;11.43;0.00;88.57
ip-10-8-14-181;2;2012-03-08 22:13:05 UTC;0;0.00;0.00;0.00;57.45;0.00;42.55
ip-10-8-14-181;2;2012-03-08 22:13:05 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:05 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:05 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:06 UTC;-1;0.00;0.00;0.00;31.91;0.00;68.09
ip-10-8-14-181;2;2012-03-08 22:13:06 UTC;0;0.00;0.00;0.53;98.94;0.53;0.00
ip-10-8-14-181;2;2012-03-08 22:13:06 UTC;1;0.00;0.00;0.00;1.00;0.00;99.00
ip-10-8-14-181;2;2012-03-08 22:13:06 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:06 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:07 UTC;-1;0.00;0.00;0.10;18.83;0.10;80.97
ip-10-8-14-181;2;2012-03-08 22:13:07 UTC;0;0.00;0.00;0.00;100.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:07 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:07 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:07 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:08 UTC;-1;0.00;0.00;0.00;31.74;0.00;68.26
ip-10-8-14-181;2;2012-03-08 22:13:08 UTC;0;0.00;0.00;0.53;99.47;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:08 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:08 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:08 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:09 UTC;-1;0.10;0.00;0.00;18.40;0.00;81.51
ip-10-8-14-181;2;2012-03-08 22:13:09 UTC;0;0.00;0.00;0.00;99.47;0.53;0.00
ip-10-8-14-181;2;2012-03-08 22:13:09 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:09 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:09 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:10 UTC;-1;0.00;0.00;0.18;33.70;0.18;65.94
ip-10-8-14-181;2;2012-03-08 22:13:10 UTC;0;0.00;0.00;0.00;100.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:10 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:10 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:10 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:11 UTC;-1;0.00;0.00;0.00;18.86;0.00;81.14
ip-10-8-14-181;2;2012-03-08 22:13:11 UTC;0;0.00;0.00;0.54;99.46;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:11 UTC;1;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:11 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:11 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:12 UTC;-1;0.00;0.00;0.17;31.74;0.17;67.92
ip-10-8-14-181;2;2012-03-08 22:13:12 UTC;0;0.00;0.00;0.00;99.46;0.54;0.00
ip-10-8-14-181;2;2012-03-08 22:13:12 UTC;1;0.00;0.00;0.00;0.50;0.00;99.50
ip-10-8-14-181;2;2012-03-08 22:13:12 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:12 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:13 UTC;-1;0.00;0.00;0.00;20.41;0.00;79.59
ip-10-8-14-181;2;2012-03-08 22:13:13 UTC;0;0.54;0.00;0.00;99.46;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:13 UTC;1;0.00;0.00;0.00;8.00;0.00;92.00
ip-10-8-14-181;2;2012-03-08 22:13:13 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:13 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:14 UTC;-1;0.00;0.00;0.16;32.63;0.00;67.21
ip-10-8-14-181;2;2012-03-08 22:13:14 UTC;0;0.00;0.00;0.53;99.47;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:14 UTC;1;0.00;0.00;0.00;8.46;0.00;91.54
ip-10-8-14-181;2;2012-03-08 22:13:14 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:14 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:15 UTC;-1;0.00;0.00;0.00;21.23;0.10;78.66
ip-10-8-14-181;2;2012-03-08 22:13:15 UTC;0;0.00;0.00;0.00;99.47;0.53;0.00
ip-10-8-14-181;2;2012-03-08 22:13:15 UTC;1;0.00;0.00;0.00;8.00;0.00;92.00
ip-10-8-14-181;2;2012-03-08 22:13:15 UTC;2;0.00;0.00;0.00;0.59;0.00;99.41
ip-10-8-14-181;2;2012-03-08 22:13:15 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:16 UTC;-1;0.00;0.00;0.00;34.70;0.00;65.30
ip-10-8-14-181;2;2012-03-08 22:13:16 UTC;0;0.00;0.00;0.53;99.47;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:16 UTC;1;0.00;0.00;0.00;8.08;0.00;91.92
ip-10-8-14-181;2;2012-03-08 22:13:16 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:16 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:17 UTC;-1;0.00;0.00;0.10;20.47;0.00;79.43
ip-10-8-14-181;2;2012-03-08 22:13:17 UTC;0;0.00;0.00;0.00;99.46;0.54;0.00
ip-10-8-14-181;2;2012-03-08 22:13:17 UTC;1;0.00;0.00;0.00;8.04;0.00;91.96
ip-10-8-14-181;2;2012-03-08 22:13:17 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:17 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:18 UTC;-1;0.00;0.00;0.00;33.62;0.17;66.21
ip-10-8-14-181;2;2012-03-08 22:13:18 UTC;0;0.00;0.00;0.53;96.79;0.00;2.67
ip-10-8-14-181;2;2012-03-08 22:13:18 UTC;1;0.00;0.00;0.00;8.00;0.00;92.00
ip-10-8-14-181;2;2012-03-08 22:13:18 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:18 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:19 UTC;-1;0.00;0.00;0.10;19.71;0.00;80.20
ip-10-8-14-181;2;2012-03-08 22:13:19 UTC;0;0.00;0.00;0.00;100.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:19 UTC;1;0.00;0.00;0.00;7.50;0.00;92.50
ip-10-8-14-181;2;2012-03-08 22:13:19 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:19 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:20 UTC;-1;0.00;0.00;0.00;37.41;0.00;62.59
ip-10-8-14-181;2;2012-03-08 22:13:20 UTC;0;0.00;0.00;0.00;99.47;0.53;0.00
ip-10-8-14-181;2;2012-03-08 22:13:20 UTC;1;0.00;0.00;0.00;9.95;0.00;90.05
ip-10-8-14-181;2;2012-03-08 22:13:20 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:20 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;1;2012-03-08 22:13:21 UTC;-1;0.00;0.00;0.00;13.56;0.00;86.44
ip-10-8-14-181;1;2012-03-08 22:13:21 UTC;0;0.00;0.00;0.00;100.00;0.00;0.00
ip-10-8-14-181;1;2012-03-08 22:13:21 UTC;1;0.00;0.00;0.50;7.50;0.00;92.00
ip-10-8-14-181;1;2012-03-08 22:13:21 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;1;2012-03-08 22:13:21 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:22 UTC;-1;0.00;0.00;0.17;34.97;0.17;64.70
ip-10-8-14-181;2;2012-03-08 22:13:22 UTC;0;0.00;0.00;0.00;100.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:22 UTC;1;0.00;0.00;0.00;8.04;0.00;91.96
ip-10-8-14-181;2;2012-03-08 22:13:22 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:22 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:23 UTC;-1;0.10;0.00;0.00;20.16;0.00;79.74
ip-10-8-14-181;2;2012-03-08 22:13:23 UTC;0;0.00;0.00;0.00;100.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:23 UTC;1;0.00;0.00;0.00;7.58;0.00;92.42
ip-10-8-14-181;2;2012-03-08 22:13:23 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:23 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:24 UTC;-1;0.00;0.00;0.16;33.07;0.16;66.61
ip-10-8-14-181;2;2012-03-08 22:13:24 UTC;0;0.00;0.00;0.00;99.48;0.52;0.00
ip-10-8-14-181;2;2012-03-08 22:13:24 UTC;1;0.00;0.00;0.50;7.50;0.00;92.00
ip-10-8-14-181;2;2012-03-08 22:13:24 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:24 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:25 UTC;-1;0.00;0.00;0.00;12.00;0.00;88.00
ip-10-8-14-181;2;2012-03-08 22:13:25 UTC;0;0.00;0.00;0.00;48.54;0.00;51.46
ip-10-8-14-181;2;2012-03-08 22:13:25 UTC;1;0.00;0.00;0.00;7.54;0.00;92.46
ip-10-8-14-181;2;2012-03-08 22:13:25 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:25 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:26 UTC;-1;0.00;0.00;0.00;32.39;0.00;67.61
ip-10-8-14-181;2;2012-03-08 22:13:26 UTC;0;0.00;0.00;0.00;100.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:26 UTC;1;0.00;0.00;0.00;7.54;0.00;92.46
ip-10-8-14-181;2;2012-03-08 22:13:26 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:26 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:27 UTC;-1;0.00;0.00;0.10;19.88;0.10;79.92
ip-10-8-14-181;2;2012-03-08 22:13:27 UTC;0;0.00;0.00;0.00;99.46;0.54;0.00
ip-10-8-14-181;2;2012-03-08 22:13:27 UTC;1;0.00;0.00;0.50;9.00;0.00;90.50
ip-10-8-14-181;2;2012-03-08 22:13:27 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:27 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:28 UTC;-1;0.00;0.00;0.00;35.64;0.00;64.36
ip-10-8-14-181;2;2012-03-08 22:13:28 UTC;0;0.00;0.00;0.00;100.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:28 UTC;1;0.00;0.00;0.00;8.54;0.00;91.46
ip-10-8-14-181;2;2012-03-08 22:13:28 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:28 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:29 UTC;-1;0.00;0.00;0.10;22.45;0.10;77.35
ip-10-8-14-181;2;2012-03-08 22:13:29 UTC;0;0.00;0.00;0.00;99.55;0.45;0.00
ip-10-8-14-181;2;2012-03-08 22:13:29 UTC;1;0.00;0.00;0.00;8.04;0.00;91.96
ip-10-8-14-181;2;2012-03-08 22:13:29 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:29 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:30 UTC;-1;0.00;0.00;0.00;38.63;0.00;61.37
ip-10-8-14-181;2;2012-03-08 22:13:30 UTC;0;0.00;0.00;0.00;97.82;0.00;2.18
ip-10-8-14-181;2;2012-03-08 22:13:30 UTC;1;0.00;0.00;0.50;4.00;0.00;95.50
ip-10-8-14-181;2;2012-03-08 22:13:30 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:30 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:31 UTC;-1;0.00;0.00;0.10;19.41;0.10;80.38
ip-10-8-14-181;2;2012-03-08 22:13:31 UTC;0;0.00;0.00;0.00;96.83;0.53;2.65
ip-10-8-14-181;2;2012-03-08 22:13:31 UTC;1;0.00;0.00;0.00;4.52;0.00;95.48
ip-10-8-14-181;2;2012-03-08 22:13:31 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:31 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:32 UTC;-1;0.00;0.00;0.00;32.31;0.00;67.69
ip-10-8-14-181;2;2012-03-08 22:13:32 UTC;0;0.00;0.00;0.00;97.31;0.00;2.69
ip-10-8-14-181;2;2012-03-08 22:13:32 UTC;1;0.00;0.00;0.50;4.00;0.00;95.50
ip-10-8-14-181;2;2012-03-08 22:13:32 UTC;2;0.00;0.00;0.50;0.00;0.00;99.50
ip-10-8-14-181;2;2012-03-08 22:13:32 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:33 UTC;-1;0.00;0.00;0.00;19.07;0.00;80.93
ip-10-8-14-181;2;2012-03-08 22:13:33 UTC;0;0.00;0.00;0.00;96.77;0.00;3.23
ip-10-8-14-181;2;2012-03-08 22:13:33 UTC;1;0.00;0.00;0.00;4.02;0.00;95.98
ip-10-8-14-181;2;2012-03-08 22:13:33 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:33 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:34 UTC;-1;0.00;0.00;0.16;31.17;0.16;68.51
ip-10-8-14-181;2;2012-03-08 22:13:34 UTC;0;0.00;0.00;0.00;97.87;0.53;1.60
ip-10-8-14-181;2;2012-03-08 22:13:34 UTC;1;0.00;0.00;0.00;4.02;0.00;95.98
ip-10-8-14-181;2;2012-03-08 22:13:34 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:34 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:35 UTC;-1;0.00;0.00;0.00;19.85;0.00;80.15
ip-10-8-14-181;2;2012-03-08 22:13:35 UTC;0;0.00;0.00;0.00;97.85;0.00;2.15
ip-10-8-14-181;2;2012-03-08 22:13:35 UTC;1;0.00;0.00;0.50;4.00;0.00;95.50
ip-10-8-14-181;2;2012-03-08 22:13:35 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:35 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:36 UTC;-1;0.00;0.00;0.17;32.71;0.00;67.12
ip-10-8-14-181;2;2012-03-08 22:13:36 UTC;0;0.00;0.00;0.00;97.87;0.00;2.13
ip-10-8-14-181;2;2012-03-08 22:13:36 UTC;1;0.00;0.00;0.00;3.54;0.00;96.46
ip-10-8-14-181;2;2012-03-08 22:13:36 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:36 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:37 UTC;-1;0.00;0.00;0.00;19.35;0.10;80.55
ip-10-8-14-181;2;2012-03-08 22:13:37 UTC;0;0.00;0.00;0.00;97.34;0.53;2.13
ip-10-8-14-181;2;2012-03-08 22:13:37 UTC;1;0.50;0.00;0.50;4.46;0.00;94.55
ip-10-8-14-181;2;2012-03-08 22:13:37 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:37 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:38 UTC;-1;0.00;0.00;0.00;32.82;0.00;67.18
ip-10-8-14-181;2;2012-03-08 22:13:38 UTC;0;0.00;0.00;0.53;97.34;0.00;2.13
ip-10-8-14-181;2;2012-03-08 22:13:38 UTC;1;0.00;0.00;0.00;4.52;0.00;95.48
ip-10-8-14-181;2;2012-03-08 22:13:38 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:38 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:39 UTC;-1;0.10;0.00;0.10;18.66;0.10;81.04
ip-10-8-14-181;2;2012-03-08 22:13:39 UTC;0;0.00;0.00;0.00;96.30;0.53;3.17
ip-10-8-14-181;2;2012-03-08 22:13:39 UTC;1;0.00;0.00;0.00;4.02;0.00;95.98
ip-10-8-14-181;2;2012-03-08 22:13:39 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:39 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:40 UTC;-1;0.00;0.00;0.00;34.23;0.00;65.77
ip-10-8-14-181;2;2012-03-08 22:13:40 UTC;0;0.00;0.00;0.00;96.81;0.00;3.19
ip-10-8-14-181;2;2012-03-08 22:13:40 UTC;1;0.00;0.00;0.50;5.00;0.00;94.50
ip-10-8-14-181;2;2012-03-08 22:13:40 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:40 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:41 UTC;-1;0.00;0.00;0.10;19.33;0.00;80.57
ip-10-8-14-181;2;2012-03-08 22:13:41 UTC;0;0.00;0.00;0.00;97.33;0.00;2.67
ip-10-8-14-181;2;2012-03-08 22:13:41 UTC;1;0.00;0.00;0.00;4.50;0.00;95.50
ip-10-8-14-181;2;2012-03-08 22:13:41 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:41 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:42 UTC;-1;0.00;0.00;0.00;32.71;0.17;67.12
ip-10-8-14-181;2;2012-03-08 22:13:42 UTC;0;0.00;0.00;0.00;97.35;0.53;2.12
ip-10-8-14-181;2;2012-03-08 22:13:42 UTC;1;0.00;0.00;0.00;4.04;0.00;95.96
ip-10-8-14-181;2;2012-03-08 22:13:42 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:42 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:43 UTC;-1;0.00;0.00;0.10;19.35;0.00;80.55
ip-10-8-14-181;2;2012-03-08 22:13:43 UTC;0;0.00;0.00;0.00;97.86;0.00;2.14
ip-10-8-14-181;2;2012-03-08 22:13:43 UTC;1;0.00;0.00;0.50;4.00;0.00;95.50
ip-10-8-14-181;2;2012-03-08 22:13:43 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:43 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:44 UTC;-1;0.00;0.00;0.00;31.16;0.00;68.84
ip-10-8-14-181;2;2012-03-08 22:13:44 UTC;0;0.00;0.00;0.00;97.86;0.00;2.14
ip-10-8-14-181;2;2012-03-08 22:13:44 UTC;1;0.00;0.00;0.00;4.02;0.00;95.98
ip-10-8-14-181;2;2012-03-08 22:13:44 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:44 UTC;3;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 22:13:45 UTC;-1;0.00;0.00;0.00;19.52;0.10;80.38
ip-10-8-14-181;2;2012-03-08 22:13:45 UTC;0;0.00;0.00;0.00;96.24;0.54;3.23
ip-10-8-14-181;2;2012-03-08 22:13:45 UTC;1;0.00;0.00;0.50;4.00;0.00;95.50
ip-10-8-14-181;2;2012-03-08 22:13:45 UTC;2;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:45 UTC;3;0.00;0.00;0.00;0.00;0.00;100.00
ip-10-8-14-181;2;2012-03-08 22:13:46 UTC;-1;0.00;0.00;0.17;32.65;0.00;67.18
ip-10-8-14-181;2;2012-03-08 22:13:46 UTC;0;0.00;0.00;0.00;97.86;0.00;2.14
