500, 98304, 0, 65536
1000, 87680, 0, 65536
1500, 92288, 0, 65536
2001, 87296, 0, 65536
2502, 93568, 0, 65536
3002, 98944, 0, 65536
3502, 106624, 0, 65536
4002, 96896, 0, 65536
4503, 108032, 0, 65536
5003, 103424, 0, 65536
5503, 108800, 0, 65536
6004, 101504, 0, 65536
6504, 103680, 0, 65536
7004, 95872, 0, 65536
7505, 101888, 0, 65536
8006, 76646, 0, 65536
8506, 92288, 0, 65536
9007, 87296, 0, 65536
9507, 92800, 0, 65536
10007, 98944, 0, 65536
10507, 104832, 0, 65536
11265, 84480, 0, 65536
11765, 108288, 0, 65536
12266, 75008, 0, 65536
12766, 104320, 0, 65536
13266, 75008, 0, 65536
13767, 118291, 0, 65536
14268, 87040, 0, 65536
14768, 118656, 0, 65536
15268, 87552, 0, 65536
15768, 124288, 0, 65536
16269, 88192, 0, 65536
16769, 121344, 0, 65536
17269, 84224, 0, 65536
17769, 115328, 0, 65536
18271, 82522, 0, 65536
18771, 107264, 0, 65536
19271, 75008, 0, 65536
19772, 104320, 0, 65536
20272, 78208, 0, 65536
20772, 118656, 0, 65536
21273, 84864, 0, 65536
22006, 96000, 0, 65536
22506, 94976, 0, 65536
23007, 85248, 0, 65536
23507, 92288, 0, 65536
24008, 88143, 0, 65536
24508, 104832, 0, 65536
25009, 99072, 0, 65536
25509, 104576, 0, 65536
26010, 102016, 0, 65536
26510, 109824, 0, 65536
27010, 102400, 0, 65536
27511, 107264, 0, 65536
28011, 96256, 0, 65536
28512, 101632, 0, 65536
29012, 96128, 0, 65536
29512, 96128, 0, 65536
30012, 85248, 0, 65536
30512, 90624, 0, 65536
31013, 86656, 0, 65536
31513, 104832, 0, 65536
32013, 98688, 0, 65536
32806, 115200, 0, 65536
33306, 75776, 0, 65536
33806, 104576, 0, 65536
34307, 74752, 0, 65536
34807, 108032, 0, 65536
35307, 85120, 0, 65536
35808, 118656, 0, 65536
36308, 85120, 0, 65536
36808, 122496, 0, 65536
37309, 89216, 0, 65536
37809, 123264, 0, 65536
38310, 86400, 0, 65536
38810, 115200, 0, 65536
39310, 82688, 0, 65536
39810, 114944, 0, 65536
40310, 73472, 0, 65536
40810, 104448, 0, 65536
41310, 71424, 0, 65536
41811, 108160, 0, 65536
42312, 85120, 0, 65536
42812, 118656, 0, 65536
