# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
ip-10-8-14-181;2;2012-03-08 00:44:38 UTC;xvdap1;1.52;0.00;36.55;24.00;0.03;20.00;20.00;3.05
ip-10-8-14-181;2;2012-03-08 00:44:38 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:38 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:38 UTC;xvdd;51.78;422.34;1234.52;32.00;0.17;3.32;2.60;13.45
ip-10-8-14-181;2;2012-03-08 00:44:38 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:39 UTC;xvdap1;1.52;0.00;32.32;21.33;0.02;14.33;14.33;2.17
ip-10-8-14-181;2;2012-03-08 00:44:39 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:39 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:39 UTC;xvdd;51.01;404.04;1208.08;31.60;0.18;3.45;2.51;12.83
ip-10-8-14-181;2;2012-03-08 00:44:39 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:40 UTC;xvdap1;1.52;0.00;36.36;24.00;0.03;17.67;17.67;2.68
ip-10-8-14-181;2;2012-03-08 00:44:40 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:40 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:40 UTC;xvdd;51.01;404.04;1228.28;32.00;0.15;2.88;2.30;11.72
ip-10-8-14-181;2;2012-03-08 00:44:40 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:41 UTC;xvdap1;1.52;0.00;36.55;24.00;0.03;17.67;17.67;2.69
ip-10-8-14-181;2;2012-03-08 00:44:41 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:41 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:41 UTC;xvdd;50.25;406.09;1202.03;32.00;0.16;3.20;2.52;12.64
ip-10-8-14-181;2;2012-03-08 00:44:41 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:42 UTC;xvdap1;1.52;0.00;36.36;24.00;0.03;20.00;20.00;3.03
ip-10-8-14-181;2;2012-03-08 00:44:42 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:42 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:42 UTC;xvdd;51.01;404.04;1228.28;32.00;0.16;3.12;2.42;12.32
ip-10-8-14-181;2;2012-03-08 00:44:42 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:43 UTC;xvdap1;1.53;0.00;36.73;24.00;0.03;17.67;17.67;2.70
ip-10-8-14-181;2;2012-03-08 00:44:43 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:43 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:43 UTC;xvdd;50.51;408.16;1208.16;32.00;0.16;3.13;2.35;11.89
ip-10-8-14-181;2;2012-03-08 00:44:43 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:44 UTC;xvdap1;1.52;0.00;32.32;21.33;0.03;23.00;23.00;3.48
ip-10-8-14-181;2;2012-03-08 00:44:44 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:44 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:44 UTC;xvdd;51.52;404.04;1224.24;31.61;0.16;3.19;2.35;12.12
ip-10-8-14-181;2;2012-03-08 00:44:44 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:45 UTC;xvdap1;1.51;0.00;36.18;24.00;0.03;17.67;17.67;2.66
ip-10-8-14-181;2;2012-03-08 00:44:45 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:45 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:45 UTC;xvdd;50.75;402.01;1222.11;32.00;0.14;2.83;2.21;11.21
ip-10-8-14-181;2;2012-03-08 00:44:45 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:46 UTC;xvdap1;1.52;0.00;36.55;24.00;0.10;64.33;64.33;9.80
ip-10-8-14-181;2;2012-03-08 00:44:46 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:46 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:46 UTC;xvdd;50.25;406.09;1202.03;32.00;0.14;2.86;2.24;11.27
ip-10-8-14-181;2;2012-03-08 00:44:46 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:47 UTC;xvdap1;1.52;0.00;36.55;24.00;0.03;17.33;17.33;2.64
ip-10-8-14-181;2;2012-03-08 00:44:47 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:47 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:47 UTC;xvdd;51.27;406.09;1234.52;32.00;0.13;2.50;2.18;11.17
ip-10-8-14-181;2;2012-03-08 00:44:47 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:48 UTC;xvdap1;1.53;0.00;36.73;24.00;0.03;20.00;20.00;3.06
ip-10-8-14-181;2;2012-03-08 00:44:48 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:48 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:48 UTC;xvdd;51.02;408.16;1224.49;32.00;0.14;2.82;2.21;11.28
ip-10-8-14-181;2;2012-03-08 00:44:48 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:49 UTC;xvdap1;1.52;0.00;32.32;21.33;0.03;23.00;23.00;3.48
ip-10-8-14-181;2;2012-03-08 00:44:49 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:49 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:49 UTC;xvdd;51.01;404.04;1208.08;31.60;0.15;2.94;2.30;11.72
ip-10-8-14-181;2;2012-03-08 00:44:49 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:50 UTC;xvdap1;1.51;0.00;36.18;24.00;0.03;17.33;17.33;2.61
ip-10-8-14-181;2;2012-03-08 00:44:50 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:50 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:50 UTC;xvdd;50.25;402.01;1206.03;32.00;0.15;3.00;2.34;11.76
ip-10-8-14-181;2;2012-03-08 00:44:50 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:51 UTC;xvdap1;1.51;0.00;36.18;24.00;0.03;20.00;20.00;3.02
ip-10-8-14-181;2;2012-03-08 00:44:51 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:51 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:51 UTC;xvdd;50.25;402.01;1206.03;32.00;0.18;3.52;2.61;13.12
ip-10-8-14-181;2;2012-03-08 00:44:51 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:52 UTC;xvdap1;1.53;0.00;36.73;24.00;0.03;20.00;20.00;3.06
ip-10-8-14-181;2;2012-03-08 00:44:52 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:52 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:52 UTC;xvdd;51.02;408.16;1224.49;32.00;0.13;2.53;2.16;11.02
ip-10-8-14-181;2;2012-03-08 00:44:52 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:53 UTC;xvdap1;1.52;0.00;36.36;24.00;0.03;23.00;23.00;3.48
ip-10-8-14-181;2;2012-03-08 00:44:53 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:53 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:53 UTC;xvdd;51.01;404.04;1228.28;32.00;0.14;2.76;2.26;11.52
ip-10-8-14-181;2;2012-03-08 00:44:53 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:54 UTC;xvdap1;1.53;0.00;32.65;21.33;0.08;53.33;53.33;8.16
ip-10-8-14-181;2;2012-03-08 00:44:54 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:54 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:54 UTC;xvdd;52.04;408.16;1236.73;31.61;0.15;2.86;2.40;12.50
ip-10-8-14-181;2;2012-03-08 00:44:54 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:55 UTC;xvdap1;1.51;0.00;36.18;24.00;0.03;23.00;23.00;3.47
ip-10-8-14-181;2;2012-03-08 00:44:55 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:55 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:55 UTC;xvdd;50.25;402.01;1206.03;32.00;0.13;2.50;2.11;10.60
ip-10-8-14-181;2;2012-03-08 00:44:55 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:56 UTC;xvdap1;1.54;0.00;36.92;24.00;0.04;23.00;23.00;3.54
ip-10-8-14-181;2;2012-03-08 00:44:56 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:56 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:56 UTC;xvdd;50.77;410.26;1214.36;32.00;0.14;2.80;2.25;11.44
ip-10-8-14-181;2;2012-03-08 00:44:56 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:57 UTC;xvdap1;1.52;0.00;36.36;24.00;0.03;20.33;20.33;3.08
ip-10-8-14-181;2;2012-03-08 00:44:57 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:57 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:57 UTC;xvdd;50.51;404.04;1212.12;32.00;0.17;3.44;2.55;12.88
ip-10-8-14-181;2;2012-03-08 00:44:57 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:58 UTC;xvdap1;1.52;0.00;36.36;24.00;0.03;22.67;22.67;3.43
ip-10-8-14-181;2;2012-03-08 00:44:58 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:58 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:58 UTC;xvdd;51.01;404.04;1228.28;32.00;0.14;2.68;2.23;11.36
ip-10-8-14-181;2;2012-03-08 00:44:58 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:59 UTC;xvdap1;1.52;0.00;36.36;24.00;0.02;11.33;11.33;1.72
ip-10-8-14-181;2;2012-03-08 00:44:59 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:59 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:44:59 UTC;xvdd;51.52;404.04;1224.24;31.61;0.16;3.03;2.48;12.78
ip-10-8-14-181;2;2012-03-08 00:44:59 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:00 UTC;xvdap1;1.52;0.00;32.32;21.33;0.03;20.00;20.00;3.03
ip-10-8-14-181;2;2012-03-08 00:45:00 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:00 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:00 UTC;xvdd;50.51;404.04;1212.12;32.00;0.14;2.82;2.45;12.37
ip-10-8-14-181;2;2012-03-08 00:45:00 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:01 UTC;xvdap1;1.53;0.00;36.73;24.00;0.03;22.67;22.67;3.47
ip-10-8-14-181;2;2012-03-08 00:45:01 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:01 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:01 UTC;xvdd;51.02;408.16;1224.49;32.00;0.14;2.68;2.27;11.58
ip-10-8-14-181;2;2012-03-08 00:45:01 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:02 UTC;xvdap1;1.52;0.00;36.36;24.00;0.03;17.00;17.00;2.58
ip-10-8-14-181;2;2012-03-08 00:45:02 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:02 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:02 UTC;xvdd;50.00;404.04;1195.96;32.00;0.15;2.94;2.36;11.82
ip-10-8-14-181;2;2012-03-08 00:45:02 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:03 UTC;xvdap1;1.52;0.00;36.36;24.00;0.03;17.33;17.33;2.63
ip-10-8-14-181;2;2012-03-08 00:45:03 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:03 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:03 UTC;xvdd;51.01;404.04;1228.28;32.00;0.16;3.11;2.31;11.77
ip-10-8-14-181;2;2012-03-08 00:45:03 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:04 UTC;xvdap1;4.06;0.00;56.85;14.00;0.02;4.38;4.38;1.78
ip-10-8-14-181;2;2012-03-08 00:45:04 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:04 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:04 UTC;xvdd;51.27;406.09;1214.21;31.60;0.17;3.26;2.50;12.84
ip-10-8-14-181;2;2012-03-08 00:45:04 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:05 UTC;xvdap1;1.52;0.00;32.49;21.33;0.05;35.67;35.67;5.43
ip-10-8-14-181;2;2012-03-08 00:45:05 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:05 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:05 UTC;xvdd;51.27;406.09;1234.52;32.00;0.12;2.35;2.07;10.61
ip-10-8-14-181;2;2012-03-08 00:45:05 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:06 UTC;xvdap1;1.53;0.00;36.73;24.00;0.03;17.67;17.67;2.70
ip-10-8-14-181;2;2012-03-08 00:45:06 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:06 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:06 UTC;xvdd;50.51;408.16;1208.16;32.00;0.16;3.21;2.69;13.57
ip-10-8-14-181;2;2012-03-08 00:45:06 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:07 UTC;xvdap1;1.51;0.00;36.18;24.00;0.04;26.00;26.00;3.92
ip-10-8-14-181;2;2012-03-08 00:45:07 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:07 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:07 UTC;xvdd;50.75;402.01;1222.11;32.00;0.13;2.58;2.19;11.11
ip-10-8-14-181;2;2012-03-08 00:45:07 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:08 UTC;xvdap1;1.52;0.00;36.36;24.00;0.03;17.67;17.67;2.68
ip-10-8-14-181;2;2012-03-08 00:45:08 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:08 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:08 UTC;xvdd;50.00;404.04;1195.96;32.00;0.15;3.07;2.51;12.53
ip-10-8-14-181;2;2012-03-08 00:45:08 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:09 UTC;xvdap1;1.51;0.00;36.18;24.00;0.04;23.33;23.33;3.52
ip-10-8-14-181;2;2012-03-08 00:45:09 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:09 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:09 UTC;xvdd;51.76;402.01;1234.17;31.61;0.17;3.24;2.42;12.51
ip-10-8-14-181;2;2012-03-08 00:45:09 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:10 UTC;xvdap1;1.52;0.00;32.49;21.33;0.10;67.67;67.33;10.25
ip-10-8-14-181;2;2012-03-08 00:45:10 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:10 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:10 UTC;xvdd;50.76;406.09;1218.27;32.00;0.15;2.89;2.32;11.78
ip-10-8-14-181;2;2012-03-08 00:45:10 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:11 UTC;xvdap1;1.53;0.00;36.73;24.00;0.02;15.00;15.00;2.30
ip-10-8-14-181;2;2012-03-08 00:45:11 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:11 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:11 UTC;xvdd;50.51;408.16;1208.16;32.00;0.16;3.10;2.34;11.84
ip-10-8-14-181;2;2012-03-08 00:45:11 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:12 UTC;xvdap1;1.52;0.00;36.36;24.00;0.03;23.00;23.00;3.48
ip-10-8-14-181;2;2012-03-08 00:45:12 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:12 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:12 UTC;xvdd;51.01;404.04;1228.28;32.00;0.14;2.72;2.06;10.51
ip-10-8-14-181;2;2012-03-08 00:45:12 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:13 UTC;xvdap1;1.52;0.00;36.36;24.00;0.03;20.67;20.67;3.13
ip-10-8-14-181;2;2012-03-08 00:45:13 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:13 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:13 UTC;xvdd;50.51;404.04;1212.12;32.00;0.16;3.08;2.55;12.88
ip-10-8-14-181;2;2012-03-08 00:45:13 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:14 UTC;xvdap1;1.53;0.00;36.73;24.00;0.03;17.33;17.33;2.65
ip-10-8-14-181;2;2012-03-08 00:45:14 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:14 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:14 UTC;xvdd;52.04;408.16;1236.73;31.61;0.16;3.01;2.55;13.27
ip-10-8-14-181;2;2012-03-08 00:45:14 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:15 UTC;xvdap1;2.02;0.00;32.32;16.00;0.04;18.50;18.25;3.69
ip-10-8-14-181;2;2012-03-08 00:45:15 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:15 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:15 UTC;xvdd;50.51;404.04;1212.12;32.00;0.16;3.20;2.54;12.83
ip-10-8-14-181;2;2012-03-08 00:45:15 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:16 UTC;xvdap1;1.52;0.00;36.55;24.00;0.03;21.67;21.67;3.30
ip-10-8-14-181;2;2012-03-08 00:45:16 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:16 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:16 UTC;xvdd;50.76;406.09;1218.27;32.00;0.13;2.56;2.04;10.36
ip-10-8-14-181;2;2012-03-08 00:45:16 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:17 UTC;xvdap1;1.52;0.00;36.36;24.00;0.04;24.33;24.33;3.69
ip-10-8-14-181;2;2012-03-08 00:45:17 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:17 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:17 UTC;xvdd;50.51;404.04;1212.12;32.00;0.14;2.69;2.26;11.41
ip-10-8-14-181;2;2012-03-08 00:45:17 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:18 UTC;xvdap1;1.53;0.00;36.73;24.00;0.03;21.67;21.67;3.32
ip-10-8-14-181;2;2012-03-08 00:45:18 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:18 UTC;xvdc;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:18 UTC;xvdd;51.02;408.16;1224.49;32.00;0.14;2.77;2.21;11.28
ip-10-8-14-181;2;2012-03-08 00:45:18 UTC;xvde;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
ip-10-8-14-181;2;2012-03-08 00:45:19 UTC;xvdap1;1.52;0.00;36.55;24.00;0.05;30.00;30.00;4.57
ip-10-8-14-181;2;2012-03-08 00:45:19 UTC;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
