507, 1262, 1, 16384
1014, 1201, 1, 16384
1521, 1201, 1, 16384
2032, 1189, 1, 16384
2534, 1211, 1, 16384
3041, 1201, 1, 16384
3550, 1194, 1, 16384
4054, 1206, 1, 16384
4561, 1201, 1, 16384
5067, 1201, 1, 16384
5581, 1182, 1, 16384
6097, 1211, 1, 16384
6601, 1208, 1, 16384
7101, 1184, 1, 16384
7614, 1218, 1, 16384
8121, 1201, 1, 16384
8627, 1201, 1, 16384
9142, 1182, 1, 16384
9656, 1214, 1, 16384
10161, 1206, 1, 16384
10667, 1201, 1, 16384
11181, 1185, 1, 16384
11694, 1216, 1, 16384
12201, 1201, 1, 16384
12710, 1194, 1, 16384
13217, 1199, 1, 16384
13721, 1208, 1, 16384
14228, 1199, 1, 16384
14734, 1203, 1, 16384
15241, 1201, 1, 16384
15747, 1201, 1, 16384
16254, 1201, 1, 16384
16761, 1201, 1, 16384
17267, 1201, 1, 16384
17778, 1192, 1, 16384
18289, 1189, 1, 16384
18801, 1221, 1, 16384
19307, 1201, 1, 16384
19814, 1201, 1, 16384
20327, 1185, 1, 16384
20833, 1203, 1, 16384
21334, 1213, 1, 16384
21843, 1194, 1, 16384
22349, 1203, 1, 16384
22860, 1189, 1, 16384
23361, 1216, 1, 16384
23872, 1189, 1, 16384
24374, 1213, 1, 16384
24875, 1181, 1, 16384
25387, 1218, 1, 16384
25901, 1185, 1, 16384
26401, 1216, 1, 16384
26903, 1179, 1, 16384
27414, 1221, 1, 16384
27921, 1201, 1, 16384
28427, 1201, 1, 16384
28940, 1185, 1, 16384
29441, 1216, 1, 16384
29947, 1201, 1, 16384
30458, 1192, 1, 16384
30961, 1211, 1, 16384
31469, 1196, 1, 16384
31974, 1206, 1, 16384
32486, 1187, 1, 16384
32990, 1208, 1, 16384
33497, 1201, 1, 16384
34001, 1208, 1, 16384
34511, 1192, 1, 16384
35014, 1211, 1, 16384
35521, 1201, 1, 16384
36034, 1185, 1, 16384
36538, 1206, 1, 16384
37041, 1211, 1, 16384
37553, 1187, 1, 16384
38056, 1208, 1, 16384
38561, 1206, 1, 16384
39069, 1196, 1, 16384
39580, 1189, 1, 16384
40081, 1213, 1, 16384
40591, 1194, 1, 16384
41094, 1211, 1, 16384
41601, 1201, 1, 16384
42108, 1199, 1, 16384
42621, 1185, 1, 16384
43134, 1218, 1, 16384
43641, 1201, 1, 16384
44147, 1201, 1, 16384
44659, 1187, 1, 16384
45161, 1213, 1, 16384
45669, 1196, 1, 16384
46180, 1192, 1, 16384
46681, 1216, 1, 16384
47188, 1201, 1, 16384
47696, 1196, 1, 16384
48201, 1206, 1, 16384
48711, 1194, 1, 16384
49214, 1208, 1, 16384
49721, 1201, 1, 16384
50227, 1201, 1, 16384
50736, 1196, 1, 16384
51241, 1203, 1, 16384
51750, 1196, 1, 16384
52256, 1201, 1, 16384
52761, 1206, 1, 16384
53272, 1189, 1, 16384
53782, 1194, 1, 16384
54294, 1221, 1, 16384
54801, 1201, 1, 16384
55307, 1201, 1, 16384
55816, 1196, 1, 16384
56321, 1206, 1, 16384
56833, 1187, 1, 16384
57336, 1208, 1, 16384
57841, 1206, 1, 16384
58347, 1201, 1, 16384
58854, 1201, 1, 16384
59367, 1187, 1, 16384
59867, 1216, 1, 16384
60375, 1199, 1, 16384
60881, 1201, 1, 16384
61391, 1192, 1, 16384
61895, 1208, 1, 16384
62401, 1203, 1, 16384
62908, 1199, 1, 16384
63414, 1203, 1, 16384
63921, 1201, 1, 16384
64431, 1192, 1, 16384
64934, 1208, 1, 16384
65441, 1201, 1, 16384
65947, 1201, 1, 16384
66454, 1201, 1, 16384
66961, 1201, 1, 16384
67467, 1201, 1, 16384
67977, 1192, 1, 16384
68481, 1208, 1, 16384
68990, 1194, 1, 16384
69496, 1201, 1, 16384
70001, 1206, 1, 16384
70507, 1201, 1, 16384
71022, 1182, 1, 16384
71539, 1209, 1, 16384
72041, 1213, 1, 16384
72549, 1196, 1, 16384
73054, 1206, 1, 16384
73561, 1201, 1, 16384
74069, 1196, 1, 16384
74578, 1196, 1, 16384
75081, 1208, 1, 16384
75590, 1194, 1, 16384
76098, 1196, 1, 16384
76601, 1211, 1, 16384
77111, 1192, 1, 16384
77620, 1196, 1, 16384
78121, 1216, 1, 16384
78633, 1187, 1, 16384
79134, 1213, 1, 16384
79641, 1201, 1, 16384
80147, 1201, 1, 16384
80656, 1196, 1, 16384
81161, 1206, 1, 16384
81673, 1187, 1, 16384
82181, 1199, 1, 16384
82694, 1216, 1, 16384
83201, 1201, 1, 16384
83701, 1184, 1, 16384
84205, 1206, 1, 16384
84707, 1211, 1, 16384
85215, 1196, 1, 16384
85721, 1203, 1, 16384
86221, 1184, 1, 16384
86734, 1218, 1, 16384
87241, 1201, 1, 16384
87750, 1196, 1, 16384
88258, 1196, 1, 16384
88761, 1211, 1, 16384
89272, 1189, 1, 16384
89774, 1213, 1, 16384
90281, 1201, 1, 16384
90791, 1192, 1, 16384
91299, 1199, 1, 16384
91801, 1211, 1, 16384
92312, 1189, 1, 16384
92814, 1213, 1, 16384
93321, 1201, 1, 16384
93822, 1184, 1, 16384
94334, 1218, 1, 16384
94841, 1201, 1, 16384
95352, 1189, 1, 16384
95858, 1201, 1, 16384
96361, 1211, 1, 16384
96867, 1201, 1, 16384
97382, 1182, 1, 16384
97894, 1221, 1, 16384
98396, 1179, 1, 16384
98907, 1221, 1, 16384
99416, 1194, 1, 16384
99921, 1206, 1, 16384
100427, 1201, 1, 16384
100938, 1189, 1, 16384
101441, 1211, 1, 16384
101950, 1194, 1, 16384
102457, 1201, 1, 16384
102961, 1208, 1, 16384
103469, 1196, 1, 16384
103974, 1206, 1, 16384
104481, 1201, 1, 16384
104991, 1192, 1, 16384
105494, 1211, 1, 16384
105995, 1184, 1, 16384
106495, 1216, 1, 16384
107001, 1203, 1, 16384
107508, 1199, 1, 16384
108020, 1189, 1, 16384
108521, 1216, 1, 16384
109030, 1194, 1, 16384
109534, 1206, 1, 16384
110041, 1201, 1, 16384
110552, 1189, 1, 16384
111057, 1203, 1, 16384
111561, 1208, 1, 16384
112068, 1199, 1, 16384
112574, 1203, 1, 16384
113081, 1201, 1, 16384
113589, 1196, 1, 16384
114094, 1206, 1, 16384
114601, 1201, 1, 16384
115114, 1185, 1, 16384
115614, 1216, 1, 16384
116121, 1201, 1, 16384
116629, 1196, 1, 16384
117135, 1201, 1, 16384
117641, 1203, 1, 16384
118149, 1196, 1, 16384
118661, 1189, 1, 16384
119174, 1216, 1, 16384
119681, 1201, 1, 16384
120188, 1199, 1, 16384
120700, 1187, 1, 16384
121201, 1216, 1, 16384
121710, 1194, 1, 16384
122216, 1203, 1, 16384
122721, 1206, 1, 16384
123229, 1196, 1, 16384
123741, 1187, 1, 16384
124261, 1202, 1, 16384
124762, 1213, 1, 16384
125267, 1206, 1, 16384
125777, 1194, 1, 16384
126281, 1208, 1, 16384
126787, 1201, 1, 16384
127298, 1189, 1, 16384
127801, 1211, 1, 16384
128308, 1199, 1, 16384
128817, 1196, 1, 16384
129321, 1208, 1, 16384
129827, 1201, 1, 16384
130338, 1192, 1, 16384
130841, 1211, 1, 16384
131347, 1201, 1, 16384
131857, 1192, 1, 16384
132361, 1208, 1, 16384
132867, 1201, 1, 16384
133375, 1196, 1, 16384
133881, 1203, 1, 16384
134387, 1201, 1, 16384
134894, 1201, 1, 16384
